root_id	root_norm	source_root_norm	branch_id	status	branch_image_ar	what_is_ar	source_phrase_ar
root_000052	ء م ل	أ م ل	B003	accepted	حبل رمل منفرد	يدخل فيه الأميل، وهو حبل من الرمل معتزل أو عريض نحو ميل، وجمعه أمل؛ ويدخل فيه كونه اسم موضع عند الجوهري.	الأميل حبل من الرمل معتزل معظمه وجمعه أمل (maqayis;tahdhib)؛ حبل من الرمل يكون عرضه نحوا من ميل (sihah;tahdhib)؛ واسم موضع أيضا (sihah)
root_000052	ء م ل	أ م ل	B004	accepted	أعوان الرجل	يدخل فيه الأملة بمعنى أعوان الرجل، وواحدهم آمل.	الأملة أعوان الرجل؛ واحدهم آمل (tahdhib)
root_000053	ء م م	أ م م	B001	accepted	الأم الوالدة والمربية	يدخل فيه الأم الوالدة القريبة والبعيدة، وجموع أمهات وأمات، وصيرورة المرأة أما، والتغذية والتربية على صورة الأم، وما جرى من صيغ لا أم لك وويل أمه وهوت أمه في المدح أو الذم.	الأم الواحد والجمع أمهات وربما قالوا أم وأمات وفلانة تؤم فلانا أي تغذوه وتربيه (maqayis)؛ الأم معروفة (jamhara)؛ الأم الوالدة والجمع أمات وأصل الأم أمهة لذلك تجمع على أمهات وأمت المرأة صارت أما (sihah)؛ الأم بإزاء الأب وهي الوالدة القريبة والبعيدة (mufradat)
root_000053	ء م م	أ م م	B002	accepted	الأم أصلا وجامعا ومرجعا	يدخل فيه أم الشيء بمعنى أصله أو مبدئه أو ما يضم إليه ما حوله، ومنه أم القرى وأم الكتاب وأم النجوم وأم الطريق وأمثال كنى أم التي تجعل الشيء مركزا أو مجمعا أو أصلا.	كل شيء يضم إليه ما سواه مما يليه فإن العرب تسمى ذلك الشيء أما (maqayis)؛ كل شيء يضم إليه سائر ما يليه فإن العرب تسمي ذلك الشيء أما (ayn)؛ كل شيء انضمت إليه أشياء فهو أم (jamhara)؛ أم الشيء أصله ومكة أم القرى (sihah)؛ كل ما كان أصلا لوجود شيء أو تربيته أو إصلاحه أو مبدئه أم (mufradat)
root_000053	ء م م	أ م م	B003	accepted	أم الدماغ وما يصيبه	يدخل فيه أم الرأس أو أم الدماغ، والشجة الآمة أو المأمومة التي تبلغها، والرجل الأميم أو المأموم، والحجر أو الآلة التي يشدخ بها الرأس.	أم الرأس وهو الدماغ والشجة الآمة التي تبلغ أم الدماغ (maqayis)؛ أم الرأس وهو الدماغ ورجل مأموم والشجة الآمة التي تبلغ أم الدماغ (ayn)؛ أم رأسه بالعصا إذا أصاب أم رأسه وهي أم الدماغ (jamhara)؛ أم الدماع الجلدة التي تجمع الدماغ ويقال أيضا أم الرأس وأمه أي شجه آمة (sihah)؛ أمه شجه فحقيقته أن يصيب أم دماغه (mufradat)
root_000053	ء م م	أ م م	B004	accepted	الأمة جماعة أو نوعا	يدخل فيه الأمة بمعنى جماعة يجمعها أمر، أو قوم منسوبون إلى شيء، أو جيل من الناس، أو جنس من الحيوان، أو صنف واحد.	كل قوم نسبوا إلى شيء وأضيفوا إليه فهم أمة وكل جيل من الناس أمة (maqayis)؛ كل قوم في دينهم من أمتهم وكل جيل من الناس هم أمة وكل جنس من السباع أمة (ayn)؛ الأمة القرن من الناس (jamhara)؛ الأمة الجماعة وكل جنس من الحيوان أمة (sihah)؛ الأمة كل جماعة يجمعهم أمر ما (mufradat)
root_000053	ء م م	أ م م	B005	accepted	الأمة دينا وطريقة	يدخل فيه الأمة أو الإمة بمعنى الدين أو الملة أو الطريقة أو السنة المتبعة والطاعة.	الأمة الدين (maqayis)؛ الأمة كل قوم في دينهم من أمتهم (ayn)؛ الأمة الملة (jamhara)؛ الأمة الطريقة والدين والإمة أيضا لغة في الأمة وهي الطريقة والدين (sihah)؛ إنا وجدنا آباءنا على أمة أي على دين مجتمع (mufradat)
root_000053	ء م م	أ م م	B006	accepted	القامة والهيئة	يدخل فيه الأمة بمعنى القامة والطول، وبدن الرجل ووجهه، وحسن الخلق أو الهيئة.	الأمة القامة وطوال الأمم وبدنه ووجهه وما أحسن أمته أي خلقه (maqayis)؛ طوال الأمم يعني القامة والجسم (ayn)؛ الأمة قامة الإنسان والأمة الطول (jamhara)؛ الأمة القامة (sihah)
root_000053	ء م م	أ م م	B007	accepted	الأمي على الجبلة غير الكاتب	يدخل فيه الأمي المنسوب إلى ما عليه جبلة الناس أو إلى أمة لا تكتب، أي من لا يكتب ولا يقرأ من كتاب، مع ذكر احتمال النسبة إلى أم القرى.	الأمي في اللغة المنسوب إلى ما عليه جبلة الناس لا يكتب (maqayis)؛ الأمي هو الذي لا يكتب ولا يقرأ من كتاب وقيل منسوب إلى الأمة الذين لم يكتبوا وقيل لنسبته إلى أم القرى (mufradat)
root_000053	ء م م	أ م م	B008	accepted	الأمة حينا وزمانا	يدخل فيه الأمة بمعنى الحين أو المدة أو الزمن المؤخر.	الأمة في قوله وادكر بعد أمة أي بعد حين (maqayis)؛ الأمة الحين (sihah)؛ وادكر بعد أمة أي حين وحقيقة ذلك بعد انقضاء أهل عصر أو أهل دين (mufradat)
root_000053	ء م م	أ م م	B009	accepted	الإمام ومن يقتدى به	يدخل فيه الإمام وكل من اقتدي به أو قدم في الأمور، إمام الصلاة والرعية والكتاب والطريق والخيط أو الخشبة التي يقام عليها البناء، ومن قام مقام جماعة كإبراهيم أمة.	الإمام كل من اقتدي به وقدم في الأمور والخيط الذي يقوم عليه البناء إمام (maqayis)؛ كل من اقتدي به وقدم في الأمور فهو إمام والإمام الطريق (ayn)؛ إن إبراهيم كان أمة أي إماما ورئيس القوم أما لهم (jamhara)؛ أممت القوم في الصلاة إمامة والإمام الذي يقتدى به والإمام الطريق (sihah)؛ الإمام المؤتم به إنسانا أو كتابا أو غير ذلك (mufradat)
root_000053	ء م م	أ م م	B010	accepted	الإمة نعمة	يدخل فيه الإمة بالكسر بمعنى النعمة والحال الحسنة.	الأمة النعمة (maqayis)؛ الإمة النعمة (ayn)؛ الإمة النعمة (jamhara)؛ الإمة بالكسر النعمة (sihah)
root_000053	ء م م	أ م م	B011	accepted	الأمام قدام وقربا	يدخل فيه أمام بمعنى قدام، وأمام الرجل وأمامته ويمامته، والأمم بمعنى القريب أو المقارب أو المقابل.	الأمام القدام وامض يمامي في معنى امض أمامي والأمم الشيء القريب المتناول (maqayis)؛ الأمام بمنزلة القدام والأمم الشيء القريب (ayn)؛ سرت أمام الرجل وأمامته ويمامته (jamhara)؛ كنت أمامه أي قدامه والأمم بين القريب والبعيد وأخذت ذلك من أمم أي من قرب (sihah)
root_000053	ء م م	أ م م	B012	accepted	القصد والتوجه والتيمم	يدخل فيه أم يؤم إذا قصد، والأم أو الأمم بمعنى القصد، وآمين البيت الحرام، والتيمم بمعنى التوخي والتعمد، وتوجيه السهم أو الرمح إلى مقصود.	الأمم القصد وآمين البيت الحرام أي يقصدونه والتيمم يجري مجرى التوخي أي تعمدوا (maqayis)؛ أم يؤم أما إذا قصد للشيء (jamhara)؛ الأم بالفتح القصد أمة وأممه وتأممه إذا قصده (sihah)؛ الأم القصد المستقيم وهو التوجه نحو مقصود (mufradat)
root_000053	ء م م	أ م م	B013	accepted	الأمم اليسير الحقير	يدخل فيه الأمم بمعنى الشيء اليسير أو الهين أو الحقير، وما قيل فيه من الصغر وربما التضاد مع العظيم.	الأمم الشيء اليسير الحقير وأمم أي صغير وعظيم من الأضداد (maqayis)؛ الأمم الشيء اليسر الهين الحقير (ayn)؛ الامم الشئ اليسير يقال ما سألت إلا أمما (sihah)
root_000053	ء م م	أ م م	B014	accepted	الأمة الوليدة	يدخل فيه الأمة بمعنى الوليدة.	الأمة الوليدة (jamhara)
root_000053	ء م م	أ م م	B015	accepted	الأمة أو الآمة عيبا	يدخل فيه الأمة أو الآمة بمعنى العيب في الإنسان.	الآمة العيب (ayn)؛ الأمة العيب في الإنسان (jamhara)
root_000053	ء م م	أ م م	B016	accepted	أم حرف استفهام وإضراب	يدخل فيه أم المخففة حرفا يعادل همزة الاستفهام بمعنى أي، أو يأتي منقطعا بمعنى بل مع استفهام أو إضراب، وقد يذكر زائدا.	أم مخففة حرف عطف في الاستفهام تقع معادلة لألف الاستفهام بمعنى أي وتكون منقطعة (sihah)؛ أم إذا قوبل به ألف الاستفهام فمعناه أي وإذا جرد عن ذلك يقتضي معنى ألف الاستفهام مع بل (mufradat)
root_000054	ء م ن	أ م ن	B001	accepted	سكون القلب في أمن وثقة	يدخل فيه الأمن ضد الخوف، والأمان وإعطاء الأمنة، والأمانة ضد الخيانة وما اؤتمن عليه، والآمن والمأمن والاستئمان، والأمين والمأمون وما يوثق به، ومنه وثاقة الناقة الأمون.	الأمن ضد الخوف (ayn;sihah)؛ أصل الأمن طمأنينة النفس وزوال الخوف (mufradat)؛ الأمانة ضد الخيانة ومعناها سكون القلب (maqayis)؛ الأمان إعطاء الأمنة (maqayis;ayn)؛ أمن فلان يأمن أمنا وأمانا وأمنة فهو آمن (tahdhib)؛ استأمن إليه دخل في أمانه (sihah)؛ مأمنه منزله الذي فيه أمنه (mufradat)؛ الأمون الناقة الأمينة الوثيقة أو التي يؤمن فتورها وعثورها (ayn;sihah;mufradat)
root_000054	ء م ن	أ م ن	B002	accepted	تصديق يطمئن إليه القلب	يدخل فيه الإيمان بمعنى التصديق، وتصديق الخبر أو الوعد، والإيمان على سبيل الشريعة أو إذعان النفس للحق حيث نصت المصادر، واستعمال مؤمن بمعنى مصدق الوعد.	الإيمان التصديق (ayn;sihah)؛ وما أنت بمؤمن لنا أي مصدق لنا (maqayis;ayn;mufradat)؛ إذعان النفس للحق على سبيل التصديق (mufradat)؛ المؤمن في صفات الله يصدق ما وعد عبده (maqayis)
root_000054	ء م ن	أ م ن	B003	accepted	قول آمين طلبا للاستجابة	يدخل فيه آمين في الدعاء بالمد والقصر، والتأمين بمعنى قول آمين، وتفسيرها باستجب أو اللهم افعل أو كذلك فليكن، مع ذكر قول من جعلها اسما من أسماء الله.	قولنا في الدعاء آمين وتفسيره اللهم افعل (maqayis)؛ التأمين من قولك آمين (ayn)؛ آمين في الدعاء يمد ويقصر ومعناه كذلك فليكن (sihah)؛ آمين يقال بالمد والقصر وهو اسم للفعل ومعناه استجب وأمن فلان إذا قال آمين (mufradat)
