review_id	candidate_count	path_count_total	ayahs	rare_facet_signature	representative_roots	representative_branches	rare_theme_set	keyword_sample
RF0075	6	440	1,2,3,4,5,6,7	kw:adoration | kw:authority | kw:balance | kw:charity | kw:compassion | kw:condiment | kw:creed | kw:deity	ء ل ه → ر ب ب → ر ح م → د ي ن → ق و م → ص ر ط → ض ل ل	ء ل ه:B001:التعبد والمعبود | ر ب ب:B006:رُبّ خاثر وإصلاح به | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ق و م:B008:استقامة واعتدال واستواء | ص ر ط:B001:الطريق المستقيم | ض ل ل:B001:الضلال عن الهدى والقصد	cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; emotion_ethics/trust_loyalty; kinship_society/hospitality_welfare; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; ritual_belief/afterlife_eschatology; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space; space_form_boundary/surface_shape	adoration, authority, balance, charity, compassion, condiment, creed, deity, deviation, devotion, direction, divinity, dominion, emotion, error, ethics, evenness, food, governance, guidance, hierarchy, journey, justice, kindness
RF0076	5	449	1,2,3,4,5,6,7	kw:adoration | kw:authority | kw:blessing | kw:body | kw:compensation | kw:consumption | kw:creed | kw:deity	ر ح م → ح م د → ء ل ه → د ي ن → ع ب د → ص ر ط → غ ي ر	ر ح م:B002:الرَّحِم والقرابة | ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | د ي ن:B001:الطاعة والانقياد | ع ب د:B007:القوة والصلابة | ص ر ط:B002:الغيبة في المرور والبلع | غ ي ر:B002:الغَيْر في الدية	cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; craft_material_built/textile_clothing; emotion_ethics/desire_appetite; kinship_society/family; kinship_society/identity_personhood; language_communication/concealment_disclosure; law_governance/obligation_contract; law_governance/punishment_sanction; movement_travel/navigation_route; ritual_belief/religion_worship; ritual_belief/ritual	adoration, authority, blessing, body, compensation, consumption, creed, deity, deviation, devotion, disappearance, error, ethics, evaluation, family, food, gratitude, hardness, indemnity, ingestion, kinship, knowledge, law, lineage
RF0077	4	5408	1,2,3,4,5,6	kw:adoration | kw:affiliation | kw:agriculture | kw:anatomy | kw:authority | kw:blessing | kw:canopy | kw:ceiling	س م و → ء ل ه → ح م د → ر ب ب → ر ح م → د ي ن → ق و م	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | ح م د:B001:الحمد خلاف الذم | ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ق و م:B001:جماعة الناس والرجال	cognition_perception/knowledge_learning; emotion_ethics/trust_loyalty; kinship_society/family; kinship_society/hospitality_welfare; kinship_society/identity_personhood; kinship_society/kinship; kinship_society/marriage_genealogy; land_water_sky/sky_astronomy; law_governance/obligation_contract; ritual_belief/religion_worship; ritual_belief/ritual; time_measure_quantity/quantity_number	adoration, affiliation, agriculture, anatomy, authority, blessing, canopy, ceiling, charity, clan, community, compassion, cosmology, cover, creed, deity, demography, devotion, divinity, emotion, ethics, evaluation, faction, family
RF0078	4	1370	1,2,3,4,5,6,7	kw:address | kw:authority | kw:banner | kw:blessing | kw:bounty | kw:charity | kw:compassion | kw:creed	ء ل ه → ر ب ب → ع ل م → ر ح م → د ي ن → ع ب د → ن ع م	ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B003:علم رباني | ع ل م:B002:أثر يميز الشيء ويهدي إليه | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B003:العبادة والطاعة الخاضعة | ن ع م:B001:حسن الحال والنعمة	cognition_perception/knowledge_learning; condition_force_change/support_dependence; craft_material_built/ornament_beauty; emotion_ethics/trust_loyalty; kinship_society/hospitality_welfare; law_governance/obligation_contract; law_governance/politics_order; ritual_belief/afterlife_eschatology; ritual_belief/prayer_supplication; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/pattern_marking	address, authority, banner, blessing, bounty, charity, compassion, creed, devotion, direction, divinity, dominion, economy, emotion, ethics, foundation, governance, grace, guidance, heraldry, hierarchy, invocation, kindness, kingship
RF0079	4	608	1,2,3,4,5,6,7	kw:adoration | kw:agriculture | kw:anatomy | kw:authority | kw:bird | kw:blessing | kw:bounty | kw:canopy	س م و → ء ل ه → ع ل م → ر ح م → د ي ن → ع ب د → ن ع م	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | ع ل م:B006:طائر جارح يسمى العلام | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B003:العبادة والطاعة الخاضعة | ن ع م:B001:حسن الحال والنعمة	animal_life/wildlife; cognition_perception/knowledge_learning; condition_force_change/support_dependence; emotion_ethics/trust_loyalty; kinship_society/hospitality_welfare; land_water_sky/sky_astronomy; law_governance/obligation_contract; law_governance/politics_order; movement_travel/speed; ritual_belief/afterlife_eschatology; ritual_belief/religion_worship; ritual_belief/ritual	adoration, agriculture, anatomy, authority, bird, blessing, bounty, canopy, ceiling, charity, compassion, cosmology, cover, creed, deity, devotion, direction, divinity, dominion, economy, emotion, ethics, falcon, foundation
RF0080	3	2144	2,3,4,5,6,7	kw:adoration | kw:authority | kw:blessing | kw:charity | kw:coating | kw:compassion | kw:condiment | kw:craft	ح م د → ء ل ه → ر ب ب → ر ح م → د ي ن → ع ب د → ص ر ط	ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | ر ب ب:B006:رُبّ خاثر وإصلاح به | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم	animal_life/husbandry; cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; kinship_society/hospitality_welfare; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; movement_travel/transport; ritual_belief/afterlife_eschatology; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	adoration, authority, blessing, charity, coating, compassion, condiment, craft, creed, deity, deviation, devotion, direction, divinity, emotion, error, ethics, evaluation, food, gratitude, guidance, infrastructure, journey, kindness
RF0081	3	719	1,2,4,5,6,7	kw:adoration | kw:ascent | kw:authority | kw:blessing | kw:coating | kw:craft | kw:creed | kw:deity	س م و → ح م د → ء ل ه → د ي ن → ع ب د → ص ر ط → ض ل ل	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم | ض ل ل:B001:الضلال عن الهدى والقصد	animal_life/husbandry; cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; emotion_ethics/honor_shame; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; movement_travel/transport; ritual_belief/afterlife_eschatology; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	adoration, ascent, authority, blessing, coating, craft, creed, deity, deviation, devotion, direction, elevation, eminence, error, ethics, evaluation, gratitude, guidance, height, hierarchy, honor, infrastructure, journey, law
RF0082	3	210	1,2,4,5,7	kw:adoration | kw:age | kw:agriculture | kw:animal | kw:antiquity | kw:authority | kw:blessing | kw:body	ر ح م → ح م د → ء ل ه → د ي ن → ع ب د → ع و ن → ض ل ل	ر ح م:B002:الرَّحِم والقرابة | ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | د ي ن:B001:الطاعة والانقياد | ع ب د:B007:القوة والصلابة | ع و ن:B004:النخلة العَوانة القديمة | ض ل ل:B005:الضالّة في المضيعة	agriculture_food/harvest_cultivation; animal_life/husbandry; body_health_life/life_stage_aging; cognition_perception/knowledge_learning; craft_material_built/textile_clothing; kinship_society/family; kinship_society/identity_personhood; land_water_sky/light_darkness; land_water_sky/sky_astronomy; law_governance/obligation_contract; ritual_belief/religion_worship; ritual_belief/ritual	adoration, age, agriculture, animal, antiquity, authority, blessing, body, botany, calendar, camel, creed, cultivation, day, daytime, deity, devotion, ecology, ethics, evaluation, family, gratitude, hardness, kinship
RF0083	3	188	1,2,3,4,5,6	kw:adoration | kw:authority | kw:balance | kw:blessing | kw:coating | kw:craft | kw:creed | kw:deity	ر ح م → ح م د → ء ل ه → د ي ن → ع ب د → ص ر ط → ق و م	ر ح م:B002:الرَّحِم والقرابة | ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم | ق و م:B008:استقامة واعتدال واستواء	animal_life/husbandry; cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; kinship_society/family; kinship_society/identity_personhood; law_governance/obligation_contract; law_governance/politics_order; movement_travel/transport; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space; space_form_boundary/surface_shape	adoration, authority, balance, blessing, coating, craft, creed, deity, devotion, direction, ethics, evaluation, evenness, family, gratitude, guidance, infrastructure, journey, justice, kinship, knowledge, law, leveling, lineage
RF0084	3	136	1,2,4,5,6,7	kw:adoration | kw:anatomy | kw:authority | kw:blessing | kw:calamity | kw:coating | kw:craft | kw:creed	ء ل ه → ح م د → م ل ك → ي و م → د ي ن → ع ب د → ص ر ط	ء ل ه:B001:التعبد والمعبود | ح م د:B001:الحمد خلاف الذم | م ل ك:B005:مِلاك الأمر وعِماده | ي و م:B003:كائنة اليوم وشدته | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم	animal_life/husbandry; cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; condition_force_change/support_dependence; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; movement_travel/transport; ritual_belief/afterlife_eschatology; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	adoration, anatomy, authority, blessing, calamity, coating, craft, creed, crisis, deity, deviation, devotion, direction, error, ethics, evaluation, event, foundation, gratitude, guidance, infrastructure, journey, judgment, law
RF0085	3	132	2,3,4,6,7	kw:adoration | kw:authority | kw:bird | kw:blessing | kw:charity | kw:compassion | kw:creed | kw:deity	ح م د → ء ل ه → ع ل م → ر ح م → د ي ن → ه د ي → ض ل ل	ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | ع ل م:B006:طائر جارح يسمى العلام | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ه د ي:B001:دلالة بلطف إلى الطريق والحق | ض ل ل:B001:الضلال عن الهدى والقصد	animal_life/wildlife; cognition_perception/knowledge_learning; cognition_perception/proof_uncertainty; kinship_society/hospitality_welfare; law_governance/obligation_contract; law_governance/politics_order; movement_travel/navigation_route; movement_travel/speed; ritual_belief/afterlife_eschatology; ritual_belief/religion_worship; ritual_belief/ritual; space_form_boundary/space	adoration, authority, bird, blessing, charity, compassion, creed, deity, deviation, devotion, direction, divinity, emotion, error, ethics, evaluation, falcon, gratitude, guidance, hawk, hunting, journey, kindness, law
RF0086	3	100	1,2,3,4,5,6,7	kw:adoration | kw:age | kw:agriculture | kw:antiquity | kw:blade | kw:blessing | kw:botany | kw:boulder	ء ل ه → ح م د → ر ب ب → ر ح م → ع و ن → ص ر ط → غ ض ب	ء ل ه:B001:التعبد والمعبود | ح م د:B001:الحمد خلاف الذم | ر ب ب:B003:علم رباني | ر ح م:B002:الرَّحِم والقرابة | ع و ن:B004:النخلة العَوانة القديمة | ص ر ط:B003:السيف القاطع الماضي في الضربة | غ ض ب:B004:صلابة الصخرة وتماسكها	agriculture_food/harvest_cultivation; body_health_life/life_stage_aging; cognition_perception/knowledge_learning; kinship_society/culture_tradition; kinship_society/family; kinship_society/identity_personhood; land_water_sky/earth_geology; land_water_sky/light_darkness; land_water_sky/sky_astronomy; law_governance/politics_order; ritual_belief/religion_worship; ritual_belief/ritual	adoration, age, agriculture, antiquity, blade, blessing, botany, boulder, calendar, cohesion, condition, cultivation, custom, cutting, day, daytime, deity, devotion, ecology, ethics, evaluation, family, force, geology
