review_id	candidate_count	path_count_total	ayahs	scored_facet_signature	representative_roots	representative_branches	top_scored_facets
SF0084	3	238	1,2,3,4,6,7	theme:ritual_belief/religion_worship | kw:substitution | kw:replacement | kw:devotion | kw:worship | kw:religion | theme:ritual_belief/ritual | theme:kinship_society/identity_personhood	ر ح م → ح م د → ء ل ه → د ي ن → ق و م → غ ي ر → ض ل ل	ر ح م:B002:الرَّحِم والقرابة | ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | د ي ن:B001:الطاعة والانقياد | ق و م:B007:نيابة وقيام مقام غيره | غ ي ر:B003:تغيير الصورة أو إبدال الشيء بغيره | ض ل ل:B002:الغيبوبة والخفاء	theme:ritual_belief/religion_worship(3); kw:substitution(2); kw:replacement(2); kw:devotion(2); kw:worship(2); kw:religion(2); theme:ritual_belief/ritual(2); theme:kinship_society/identity_personhood(2); kw:gratitude(1); kw:family(1); kw:adoration(1); kw:burial(1); kw:creed(1); kw:proxy(1); kw:deity(1); kw:relative(1)
SF0085	3	216	1,2,3,4,5,6,7	theme:ritual_belief/religion_worship | kw:devotion | kw:worship | kw:religion | theme:ritual_belief/ritual | theme:craft_material_built/architecture_construction	س م و → ء ل ه → ح م د → ع ل م → د ي ن → ع ب د → ص ر ط	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | ح م د:B001:الحمد خلاف الذم | ع ل م:B001:انكشاف الشيء للعارف | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم	theme:ritual_belief/religion_worship(3); kw:devotion(2); kw:worship(2); kw:religion(2); theme:ritual_belief/ritual(2); theme:craft_material_built/architecture_construction(2); kw:gratitude(1); kw:adoration(1); kw:ceiling(1); kw:paving(1); kw:creed(1); kw:taming(1); kw:overhead(1); kw:smoothing(1); kw:deity(1); kw:family(1)
SF0086	3	184	1,2,3,4,5,6,7	kw:religion | theme:ritual_belief/religion_worship | theme:ritual_belief/belief_revelation	ء ل ه → ر ب ب → ر ح م → د ي ن → ع و ن → ص ر ط → ض ل ل	ء ل ه:B001:التعبد والمعبود | ر ب ب:B006:رُبّ خاثر وإصلاح به | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B005:العادة والشأن | ع و ن:B004:النخلة العَوانة القديمة | ص ر ط:B003:السيف القاطع الماضي في الضربة | ض ل ل:B001:الضلال عن الهدى والقصد	kw:religion(2); theme:ritual_belief/religion_worship(2); theme:ritual_belief/belief_revelation(2); kw:adoration(1); kw:pity(1); kw:deity(1); kw:divinity(1); kw:misguidance(1); kw:compassion(1); kw:syrup(1); kw:paste(1); kw:condiment(1); kw:antiquity(1); kw:routine(1); kw:custom(1); kw:ceiling(1)
SF0087	3	105	1,2,4,6,7	theme:ritual_belief/religion_worship | kw:straightness | kw:guidance | kw:devotion | kw:worship | kw:direction | kw:religion | theme:law_governance/politics_order	ر ح م → ح م د → ء ل ه → د ي ن → ه د ي → ق و م → ص ر ط	ر ح م:B002:الرَّحِم والقرابة | ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | د ي ن:B001:الطاعة والانقياد | ه د ي:B001:دلالة بلطف إلى الطريق والحق | ق و م:B008:استقامة واعتدال واستواء | ص ر ط:B001:الطريق المستقيم	theme:ritual_belief/religion_worship(3); kw:straightness(2); kw:guidance(2); kw:devotion(2); kw:worship(2); kw:direction(2); kw:religion(2); theme:law_governance/politics_order(2); theme:ritual_belief/belief_revelation(2); theme:ritual_belief/ritual(2); theme:space_form_boundary/space(2); kw:gratitude(1); kw:adoration(1); kw:creed(1); kw:rectitude(1); kw:deity(1)
SF0088	3	92	1,2,5,6,7	theme:ritual_belief/religion_worship | kw:religion | theme:movement_travel/navigation_route	ر ح م → ح م د → ء ل ه → ع ب د → ص ر ط → غ ي ر → ض ل ل	ر ح م:B002:الرَّحِم والقرابة | ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | ع ب د:B010:التفرق في الوجوه | ص ر ط:B002:الغيبة في المرور والبلع | غ ي ر:B002:الغَيْر في الدية | ض ل ل:B001:الضلال عن الهدى والقصد	theme:ritual_belief/religion_worship(3); kw:religion(2); theme:movement_travel/navigation_route(2); kw:gratitude(1); kw:adoration(1); kw:deity(1); kw:indemnity(1); kw:misguidance(1); kw:divergence(1); kw:restitution(1); kw:family(1); kw:praise(1); kw:relative(1); kw:swallowing(1); kw:ingestion(1); kw:disease(1)
SF0089	2	4292	1,2,3,4,5	theme:ritual_belief/religion_worship | kw:devotion | kw:worship | kw:religion | kw:hierarchy | theme:kinship_society/hierarchy_status | theme:ritual_belief/ritual | theme:ritual_belief/belief_revelation	س م و → ح م د → ء ل ه → ر ب ب → ر ح م → د ي ن → ع ب د	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | ر ب ب:B006:رُبّ خاثر وإصلاح به | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B001:الرق والملك	theme:ritual_belief/religion_worship(3); kw:devotion(2); kw:worship(2); kw:religion(2); kw:hierarchy(2); theme:kinship_society/hierarchy_status(2); theme:ritual_belief/ritual(2); theme:ritual_belief/belief_revelation(2); kw:gratitude(1); kw:adoration(1); kw:chattel(1); kw:creed(1); kw:pity(1); kw:hawk(1); kw:falcon(1); kw:syrup(1)
SF0090	2	2520	1,2,3,4,5	kw:hierarchy | theme:kinship_society/hierarchy_status | theme:ritual_belief/religion_worship | kw:authority	س م و → ح م د → ر ب ب → ر ح م → م ل ك → د ي ن → ع ب د	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ر ب ب:B004:ربة وجماعات كثيرة | ر ح م:B001:الرَّحْمَة والرقة | م ل ك:B003:المُلك والسلطان | د ي ن:B001:الطاعة والانقياد | ع ب د:B001:الرق والملك	kw:hierarchy(3); theme:kinship_society/hierarchy_status(3); theme:ritual_belief/religion_worship(2); kw:authority(2); kw:gratitude(1); kw:chattel(1); kw:creed(1); kw:pity(1); kw:divinity(1); kw:kingship(1); kw:dominion(1); kw:loftiness(1); kw:slave(1); kw:eminence(1); kw:thousand(1); kw:heraldry(1)
SF0091	2	2304	1,2,3,4,5,7	kw:anger | kw:devotion | kw:worship | theme:ritual_belief/religion_worship | kw:religion | theme:ritual_belief/ritual | theme:ritual_belief/belief_revelation	س م و → ء ل ه → ر ب ب → ر ح م → د ي ن → ع ب د → غ ض ب	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | ر ب ب:B006:رُبّ خاثر وإصلاح به | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B008:الأنفة والغضب | غ ض ب:B001:اشتداد السخط وثورانه للانتقام	kw:anger(2); kw:devotion(2); kw:worship(2); theme:ritual_belief/religion_worship(2); kw:religion(2); theme:ritual_belief/ritual(2); theme:ritual_belief/belief_revelation(2); kw:adoration(1); kw:ceiling(1); kw:creed(1); kw:overhead(1); kw:regret(1); kw:pity(1); kw:hawk(1); kw:falcon(1); kw:syrup(1)
SF0092	2	1938	1,2,3,4,5,6	theme:ritual_belief/religion_worship | kw:submission | kw:obedience | kw:devotion | kw:worship | kw:religion | kw:authority | theme:ritual_belief/belief_revelation	ر ح م → ح م د → ء ل ه → ر ب ب → د ي ن → ع ب د → ق و م	ر ح م:B002:الرَّحِم والقرابة | ح م د:B001:الحمد خلاف الذم | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B001:ربوبية وملك وسيادة | د ي ن:B001:الطاعة والانقياد | ع ب د:B003:العبادة والطاعة الخاضعة | ق و م:B001:جماعة الناس والرجال	theme:ritual_belief/religion_worship(4); theme:ritual_belief/belief_revelation(3); kw:submission(2); kw:obedience(2); kw:devotion(2); kw:worship(2); kw:religion(2); kw:authority(2); theme:law_governance/obligation_contract(2); kw:gratitude(1); kw:men(1); kw:monotheism(1); kw:creed(1); kw:family(1); kw:heraldry(1); kw:banner(1)
SF0093	2	1680	1,2,3,4,5,6	theme:ritual_belief/belief_revelation | kw:devotion | kw:worship | theme:ritual_belief/religion_worship | kw:religion | theme:ritual_belief/ritual | theme:craft_material_built/architecture_construction	س م و → ء ل ه → ر ب ب → ر ح م → د ي ن → ع ب د → ه د ي	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | ر ب ب:B006:رُبّ خاثر وإصلاح به | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ه د ي:B001:دلالة بلطف إلى الطريق والحق	theme:ritual_belief/belief_revelation(3); kw:devotion(2); kw:worship(2); theme:ritual_belief/religion_worship(2); kw:religion(2); theme:ritual_belief/ritual(2); theme:craft_material_built/architecture_construction(2); kw:adoration(1); kw:ceiling(1); kw:paving(1); kw:creed(1); kw:taming(1); kw:overhead(1); kw:pity(1); kw:hawk(1); kw:falcon(1)
SF0094	2	1532	1,2,4,5,6,7	kw:religion | kw:navigation | theme:ritual_belief/religion_worship | theme:cognition_perception/proof_uncertainty	ر ح م → ح م د → ر ب ب → د ي ن → ع ب د → ص ر ط → ض ل ل	ر ح م:B004:وجع الرَّحِم بعد الولادة | ح م د:B002:وجود الشيء محمودا | ر ب ب:B002:إصلاح وتربية وإتمام | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم | ض ل ل:B001:الضلال عن الهدى والقصد	kw:religion(2); kw:navigation(2); theme:ritual_belief/religion_worship(2); theme:cognition_perception/proof_uncertainty(2); kw:paving(1); kw:creed(1); kw:taming(1); kw:smoothing(1); kw:misguidance(1); kw:leveling(1); kw:nurture(1); kw:approval(1); kw:coating(1); kw:satisfaction(1); kw:visibility(1); kw:figure(1)
SF0095	2	1416	1,2,3,5,7	kw:anger | kw:honor | theme:ritual_belief/religion_worship | theme:ritual_belief/belief_revelation	س م و → ح م د → ء ل ه → ر ب ب → ر ح م → ع ب د → غ ض ب	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ء ل ه:B001:التعبد والمعبود | ر ب ب:B006:رُبّ خاثر وإصلاح به | ر ح م:B001:الرَّحْمَة والرقة | ع ب د:B008:الأنفة والغضب | غ ض ب:B001:اشتداد السخط وثورانه للانتقام	kw:anger(2); kw:honor(2); theme:ritual_belief/religion_worship(2); theme:ritual_belief/belief_revelation(2); kw:gratitude(1); kw:adoration(1); kw:regret(1); kw:pity(1); kw:deity(1); kw:divinity(1); kw:loftiness(1); kw:zeal(1); kw:fury(1); kw:hawk(1); kw:falcon(1); kw:syrup(1)
SF0096	2	1344	1,2,3,4,5	kw:theology | kw:devotion | kw:worship | theme:ritual_belief/religion_worship | kw:religion | kw:hierarchy | kw:authority | theme:ritual_belief/ritual	س م و → ء ل ه → ر ب ب → ر ح م → م ل ك → د ي ن → ع ب د	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | ر ب ب:B006:رُبّ خاثر وإصلاح به | ر ح م:B001:الرَّحْمَة والرقة | م ل ك:B003:المُلك والسلطان | د ي ن:B001:الطاعة والانقياد | ع ب د:B001:الرق والملك	kw:theology(2); kw:devotion(2); kw:worship(2); theme:ritual_belief/religion_worship(2); kw:religion(2); kw:hierarchy(2); kw:authority(2); theme:ritual_belief/ritual(2); theme:kinship_society/hierarchy_status(2); theme:ritual_belief/belief_revelation(2); kw:adoration(1); kw:ceiling(1); kw:chattel(1); kw:creed(1); kw:hawk(1); kw:falcon(1)
SF0097	2	1152	1,2,3,4,5,7	kw:religion | theme:ritual_belief/religion_worship | kw:devotion | kw:worship | theme:ritual_belief/ritual | theme:craft_material_built/architecture_construction | theme:ritual_belief/belief_revelation	س م و → ء ل ه → ر ب ب → ر ح م → د ي ن → ع ب د → ض ل ل	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | ر ب ب:B006:رُبّ خاثر وإصلاح به | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ض ل ل:B001:الضلال عن الهدى والقصد	kw:religion(3); theme:ritual_belief/religion_worship(3); kw:devotion(2); kw:worship(2); theme:ritual_belief/ritual(2); theme:craft_material_built/architecture_construction(2); theme:ritual_belief/belief_revelation(2); kw:adoration(1); kw:ceiling(1); kw:paving(1); kw:creed(1); kw:taming(1); kw:overhead(1); kw:pity(1); kw:hawk(1); kw:falcon(1)
SF0098	2	1064	1,2,4,5,6,7	theme:ritual_belief/religion_worship | kw:religion | kw:hierarchy | theme:law_governance/obligation_contract	س م و → ح م د → ء ل ه → ر ب ب → د ي ن → ع ب د → ض ل ل	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B001:ربوبية وملك وسيادة | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ض ل ل:B001:الضلال عن الهدى والقصد	theme:ritual_belief/religion_worship(4); kw:religion(2); kw:hierarchy(2); theme:law_governance/obligation_contract(2); kw:gratitude(1); kw:creed(1); kw:dominion(1); kw:invocation(1); kw:loftiness(1); kw:misguidance(1); kw:eminence(1); kw:address(1); kw:stopping(1); kw:paving(1); kw:freezing(1); kw:taming(1)
SF0099	2	1061	1,2,4,5,6,7	theme:ritual_belief/religion_worship | kw:blessing | kw:hierarchy | theme:law_governance/obligation_contract	س م و → ح م د → ء ل ه → ر ب ب → د ي ن → ق و م → ن ع م	س م و:B001:العلو والارتفاع | ح م د:B001:الحمد خلاف الذم | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B001:ربوبية وملك وسيادة | د ي ن:B001:الطاعة والانقياد | ق و م:B009:قوام وعماد ومعاش | ن ع م:B001:حسن الحال والنعمة	theme:ritual_belief/religion_worship(3); kw:blessing(2); kw:hierarchy(2); theme:law_governance/obligation_contract(2); kw:gratitude(1); kw:creed(1); kw:dominion(1); kw:invocation(1); kw:loftiness(1); kw:eminence(1); kw:address(1); kw:grace(1); kw:praise(1); kw:bounty(1); kw:oath(1); kw:pillar(1)
SF0100	2	1024	1,2,4,5,6,7	theme:ritual_belief/religion_worship | kw:authority | kw:submission | kw:property | kw:obedience | kw:devotion | kw:worship | kw:name	س م و → ء ل ه → ر ب ب → م ل ك → د ي ن → ع ب د → ق و م	س م و:B005:الاسم تنويه ودلالة | ء ل ه:B002:اسم الله في القسم والنداء | ر ب ب:B001:ربوبية وملك وسيادة | م ل ك:B002:المِلْك والتصرف | د ي ن:B001:الطاعة والانقياد | ع ب د:B003:العبادة والطاعة الخاضعة | ق و م:B001:جماعة الناس والرجال	theme:ritual_belief/religion_worship(3); kw:authority(3); kw:submission(2); kw:property(2); kw:obedience(2); kw:devotion(2); kw:worship(2); kw:name(2); kw:religion(2); kw:language(2); theme:ritual_belief/belief_revelation(2); theme:law_governance/obligation_contract(2); theme:kinship_society/kinship(2); kw:monotheism(1); kw:creed(1); kw:men(1)
SF0101	2	960	1,2,3,4,5,6,7	kw:devotion | kw:worship | theme:ritual_belief/religion_worship | kw:religion | theme:ritual_belief/ritual | theme:craft_material_built/architecture_construction | theme:ritual_belief/belief_revelation	س م و → ء ل ه → ر ب ب → ر ح م → د ي ن → ع ب د → ص ر ط	س م و:B004:السماء وما علا فأظل | ء ل ه:B001:التعبد والمعبود | ر ب ب:B006:رُبّ خاثر وإصلاح به | ر ح م:B001:الرَّحْمَة والرقة | د ي ن:B001:الطاعة والانقياد | ع ب د:B005:التذليل والتسوية | ص ر ط:B001:الطريق المستقيم	kw:devotion(2); kw:worship(2); theme:ritual_belief/religion_worship(2); kw:religion(2); theme:ritual_belief/ritual(2); theme:craft_material_built/architecture_construction(2); theme:ritual_belief/belief_revelation(2); kw:adoration(1); kw:ceiling(1); kw:paving(1); kw:creed(1); kw:taming(1); kw:overhead(1); kw:pity(1); kw:hawk(1); kw:falcon(1)
